id_dossier;libelle_etiquette
4908620;"reference produit 1"
4908621;"reference produit 1"
4908622;"reference produit 1"
4908623;"reference produit 1"
4908624;"reference produit 1"
4908625;"reference produit 1"
4908626;"reference produit 1"
4908627;"reference produit 1"
4908628;"reference produit 1"
4908629;"reference produit 1"
4908630;"reference produit 1"
4908631;"reference produit 1"
4908632;"reference produit 1"
4908633;"reference produit 1"
4908634;"reference produit 1"
4908635;"reference produit 1"
4908636;"reference produit 1"
4908637;"reference produit 1"
4908638;"reference produit 1"
4908639;"reference produit 1"
4908640;"reference produit 1"
4908641;"reference produit 1"
4908642;"reference produit 1"
4908643;"reference produit 1"
4908644;"reference produit 1"
4908645;"reference produit 1"
4908646;"reference produit 1"
4908647;"reference produit 1"
4908648;"reference produit 1"
4908649;"reference produit 1"
4908650;"reference produit 1"
4908651;"reference produit 1"
4908652;"reference produit 1"
4908653;"reference produit 1"
4908654;"reference produit 1"
4908655;"reference produit 1"
4908656;"reference produit 1"
4908657;"reference produit 1"
4908658;"reference produit 1"
4908659;"reference produit 1"
4908660;"reference produit 1"
4908661;"reference produit 1"
4908662;"reference produit 1"
4908663;"reference produit 1"
4908664;"reference produit 1"
4908665;"reference produit 1"
4908666;"reference produit 1"
4908667;"reference produit 1"
4908668;"reference produit 1"
4908669;"reference produit 1"
4908670;"reference produit 1"
4908671;"reference produit 1"
4908672;"reference produit 1"
4908673;"reference produit 1"
4908674;"reference produit 1"
4908675;"reference produit 1"
4908676;"reference produit 1"
4908677;"reference produit 1"
4908678;"reference produit 1"
4908679;"reference produit 1"
4908680;"reference produit 1"
4908681;"reference produit 1"
4908682;"reference produit 1"
4908683;"reference produit 1"
4908684;"reference produit 1"
4908685;"reference produit 1"
4908686;"reference produit 1"
4908686;"reference produit 2"
4908687;"reference produit 1"
4908688;"reference produit 1"
4908689;"reference produit 1"
4908690;"reference produit 1"
4908691;"reference produit 1"
4908692;"reference produit 1"
4908693;"reference produit 1"
4908694;"reference produit 1"
4908695;"reference produit 1"
4908696;"reference produit 1"
4908697;"reference produit 1"
4908698;"reference produit 1"
4908699;"reference produit 1"
4908699;"reference produit 2"
4908700;"reference produit 1"
4908700;"reference produit 2"
4908701;"reference produit 1"
4908702;"reference produit 1"
4908703;"reference produit 1"
4908704;"reference produit 1"
4908705;"reference produit 1"
4908706;"reference produit 1"
4908707;"reference produit 1"
4908708;"reference produit 1"
4908709;"reference produit 1"
4908710;"reference produit 1"
4908711;"reference produit 1"
4908712;"reference produit 1"
4908713;"reference produit 1"
4908714;"reference produit 1"
4908715;"reference produit 1"
4908716;"reference produit 1"
4908717;"reference produit 1"
4908718;"reference produit 1"
4908719;"reference produit 1"
4908719;"reference produit 2"
4908720;"reference produit 1"
4908720;"reference produit 2"
4908721;"reference produit 1"
4908721;"reference produit 2"
4908722;"reference produit 1"
4908723;"reference produit 1"
4908724;"reference produit 1"
4908725;"reference produit 1"
4908726;"reference produit 1"
4908727;"reference produit 1"
4908728;"reference produit 1"
4908729;"reference produit 1"
4908730;"reference produit 1"
4908731;"reference produit 1"
4908732;"reference produit 1"
4908733;"reference produit 1"
4908734;"reference produit 1"
4908735;"reference produit 1"
4908736;"reference produit 1"
4908737;"reference produit 1"
4908738;"reference produit 1"
4908739;"reference produit 1"
4908740;"reference produit 1"
4908741;"reference produit 1"
4908742;"reference produit 1"
4908743;"reference produit 1"
4908744;"reference produit 1"
4908745;"reference produit 1"
4908746;"reference produit 1"
4908747;"reference produit 1"
4908748;"reference produit 1"
4908749;"reference produit 1"
4908750;"reference produit 1"
4908751;"reference produit 1"
4908752;"reference produit 1"
4908753;"reference produit 1"
4908754;"reference produit 1"
4908755;"reference produit 1"
4908756;"reference produit 1"
4908757;"reference produit 1"
4908758;"reference produit 1"
4908759;"reference produit 1"
4908760;"reference produit 1"
4908761;"reference produit 1"
4908762;"reference produit 1"
4908763;"reference produit 1"
4908764;"reference produit 1"
4908765;"reference produit 1"
4908766;"reference produit 1"
4908767;"reference produit 1"
4908768;"reference produit 1"
4908769;"reference produit 1"
4908770;"reference produit 1"
4908771;"reference produit 1"
4908772;"reference produit 1"
4908773;"reference produit 1"
4908774;"reference produit 1"
4908775;"reference produit 1"
4908776;"reference produit 1"
4908777;"reference produit 1"
4908778;"reference produit 1"
4908779;"reference produit 1"
4908780;"reference produit 1"
4908781;"reference produit 1"
4908782;"reference produit 1"
4908783;"reference produit 1"
4908784;"reference produit 1"
4908785;"reference produit 1"
4908786;"reference produit 1"
4908787;"reference produit 1"
4908788;"reference produit 1"
4908789;"reference produit 1"
4908790;"reference produit 1"
4908791;"reference produit 1"
4908792;"reference produit 1"
4908793;"reference produit 1"
4908794;"reference produit 1"
4908795;"reference produit 1"
4908796;"reference produit 1"
4908797;"reference produit 1"
4908798;"reference produit 1"
4908799;"reference produit 1"
4908800;"reference produit 1"
4908801;"reference produit 1"
4908802;"reference produit 1"
4908803;"reference produit 1"
4908804;"reference produit 1"
4908805;"reference produit 1"
4908806;"reference produit 1"
4908807;"reference produit 1"
4908808;"reference produit 1"
4908809;"reference produit 1"
4908810;"reference produit 1"
4908811;"reference produit 1"
4908812;"reference produit 1"
4908813;"reference produit 1"
4908814;"reference produit 1"
4908815;"reference produit 1"
4908816;"reference produit 1"
4908817;"reference produit 1"
4908818;"reference produit 1"
4908819;"reference produit 1"
4908820;"reference produit 1"
4908821;"reference produit 1"
4908822;"reference produit 1"
4908823;"reference produit 1"
4908824;"reference produit 1"
4908825;"reference produit 1"
4908826;"reference produit 1"
4908827;"reference produit 1"
4908828;"reference produit 1"
4908829;"reference produit 1"
4908830;"reference produit 1"
4908831;"reference produit 1"
4908832;"reference produit 1"
4908832;"reference produit 2"
4908833;"reference produit 1"
4908833;"reference produit 2"
4908834;"reference produit 1"
4908835;"reference produit 1"
4908836;"reference produit 1"
4908837;"reference produit 1"
4908838;"reference produit 1"
4908839;"reference produit 1"
4908840;"reference produit 1"
4908841;"reference produit 1"
4908841;"reference produit 2"
4908842;"reference produit 1"
4908843;"reference produit 1"
4908844;"reference produit 1"
4908845;"reference produit 1"
4908845;"reference produit 2"
4908846;"reference produit 1"
4908847;"reference produit 1"
4908848;"reference produit 1"
4908849;"reference produit 1"
4908850;"reference produit 1"
4908851;"reference produit 1"
4908852;"reference produit 1"
4908853;"reference produit 1"
4908854;"reference produit 1"
4908855;"reference produit 1"
4908856;"reference produit 1"
4908857;"reference produit 1"
4908858;"reference produit 1"
4908859;"reference produit 1"
4908860;"reference produit 1"
4908861;"reference produit 1"
4908862;"reference produit 1"
4908863;"reference produit 1"
4908864;"reference produit 1"
4908865;"reference produit 1"
4908866;"reference produit 1"
4908867;"reference produit 1"
4908868;"reference produit 1"
4908869;"reference produit 1"
4908870;"reference produit 1"
4908871;"reference produit 1"
4908872;"reference produit 1"
4908873;"reference produit 1"
4908874;"reference produit 1"
4908875;"reference produit 1"
4908876;"reference produit 1"
4908877;"reference produit 1"
4908878;"reference produit 1"
4908879;"reference produit 1"
4908880;"reference produit 1"
4908881;"reference produit 1"
4908882;"reference produit 1"
4908883;"reference produit 1"
4908884;"reference produit 1"
4908885;"reference produit 1"
4908886;"reference produit 1"
4908887;"reference produit 1"
4908888;"reference produit 1"
4908889;"reference produit 1"
4908890;"reference produit 1"
4908891;"reference produit 1"
4908892;"reference produit 1"
4908893;"reference produit 1"
4908894;"reference produit 1"
4908895;"reference produit 1"
4908896;"reference produit 1"
4908897;"reference produit 1"
4908898;"reference produit 1"
4908899;"reference produit 1"
4908900;"reference produit 1"
4908901;"reference produit 1"
4908902;"reference produit 1"
4908903;"reference produit 1"
4908904;"reference produit 1"
4908905;"reference produit 1"
4908906;"reference produit 1"
4908907;"reference produit 1"
4908908;"reference produit 1"
4908909;"reference produit 1"
4908909;"reference produit 2"
4908910;"reference produit 1"
4908911;"reference produit 1"
4908912;"reference produit 1"
4908913;"reference produit 1"
4908914;"reference produit 1"
4908914;"reference produit 2"
4908915;"reference produit 1"
4908916;"reference produit 1"
4908917;"reference produit 1"
4908918;"reference produit 1"
4908919;"reference produit 1"
4908920;"reference produit 1"
4908921;"reference produit 1"
4908922;"reference produit 1"
4908923;"reference produit 1"
4908924;"reference produit 1"
4908925;"reference produit 1"
4908926;"reference produit 1"
4908927;"reference produit 1"
4908928;"reference produit 1"
4908929;"reference produit 1"
4908930;"reference produit 1"
4908931;"reference produit 1"
4908932;"reference produit 1"
4908933;"reference produit 1"
4908934;"reference produit 1"
4908935;"reference produit 1"
4908936;"reference produit 1"
4908937;"reference produit 1"
4908937;"reference produit 2"
4908938;"reference produit 1"
4908939;"reference produit 1"
4908940;"reference produit 1"
4908941;"reference produit 1"
4908942;"reference produit 1"
4908943;"reference produit 1"
4908944;"reference produit 1"
4908945;"reference produit 1"
4908946;"reference produit 1"
4908946;"reference produit 2"
4908947;"reference produit 1"
4908948;"reference produit 1"
4908949;"reference produit 1"
4908950;"reference produit 1"
4908951;"reference produit 1"
4908952;"reference produit 1"
4908953;"reference produit 1"
4908954;"reference produit 1"
4908955;"reference produit 1"
4908956;"reference produit 1"
4908957;"reference produit 1"
4908957;"reference produit 2"
4908958;"reference produit 1"
4908959;"reference produit 1"
4908960;"reference produit 1"
4908961;"reference produit 1"
4908962;"reference produit 1"
4908963;"reference produit 1"
4908964;"reference produit 1"
4908965;"reference produit 1"
4908966;"reference produit 1"
4908967;"reference produit 1"
4908968;"reference produit 1"
4908969;"reference produit 1"
4908970;"reference produit 1"
4908971;"reference produit 1"
4908972;"reference produit 1"
4908973;"reference produit 1"
4908974;"reference produit 1"
4908975;"reference produit 1"
4908976;"reference produit 1"
4908977;"reference produit 1"
4908978;"reference produit 1"
4908979;"reference produit 1"
4908980;"reference produit 1"
4908981;"reference produit 1"
4908982;"reference produit 1"
4908983;"reference produit 1"
4908984;"reference produit 1"
4908985;"reference produit 1"
4908986;"reference produit 1"
4908987;"reference produit 1"
4908988;"reference produit 1"
4908988;"reference produit 2"
4908989;"reference produit 1"
4908990;"reference produit 1"
4908991;"reference produit 1"
4908992;"reference produit 1"
4908993;"reference produit 1"
4908994;"reference produit 1"
4908995;"reference produit 1"
4908996;"reference produit 1"
4908997;"reference produit 1"
4908998;"reference produit 1"
4908999;"reference produit 1"
4909000;"reference produit 1"
4909000;"reference produit 2"
4909001;"reference produit 1"
4909002;"reference produit 1"
4909002;"reference produit 2"
4909003;"reference produit 1"
4909004;"reference produit 1"
4909005;"reference produit 1"
4909006;"reference produit 1"
4909007;"reference produit 1"
4909007;"reference produit 2"
4909008;"reference produit 1"
4909009;"reference produit 1"
4909010;"reference produit 1"
4909010;"reference produit 2"
4909011;"reference produit 1"
4909012;"reference produit 1"
4909013;"reference produit 1"
4909014;"reference produit 1"
4909015;"reference produit 1"
4909016;"reference produit 1"
4909017;"reference produit 1"
4909018;"reference produit 1"
4909019;"reference produit 1"
4909020;"reference produit 1"
4909021;"reference produit 1"
4909022;"reference produit 1"
4909023;"reference produit 1"
4909024;"reference produit 1"
4909025;"reference produit 1"
4909026;"reference produit 1"
4909027;"reference produit 1"
4909028;"reference produit 1"
4909029;"reference produit 1"
4909030;"reference produit 1"
4909031;"reference produit 1"
4909032;"reference produit 1"
4909033;"reference produit 1"
4909034;"reference produit 1"
4909035;"reference produit 1"
4909036;"reference produit 1"
4909037;"reference produit 1"
4909038;"reference produit 1"
4909039;"reference produit 1"
4909040;"reference produit 1"
4909041;"reference produit 1"
4909042;"reference produit 1"
4909043;"reference produit 1"
4909044;"reference produit 1"
4909045;"reference produit 1"
4909046;"reference produit 1"
4909047;"reference produit 1"
4909048;"reference produit 1"
4909049;"reference produit 1"
4909050;"reference produit 1"
4909051;"reference produit 1"
4909052;"reference produit 1"
4909053;"reference produit 1"
4909054;"reference produit 1"
4909055;"reference produit 1"
4909056;"reference produit 1"
4909057;"reference produit 1"
4909058;"reference produit 1"
4909059;"reference produit 1"
4909060;"reference produit 1"
4909061;"reference produit 1"
4909062;"reference produit 1"
4909063;"reference produit 1"
4909064;"reference produit 1"
4909065;"reference produit 1"
4909066;"reference produit 1"
4909067;"reference produit 1"
4909068;"reference produit 1"
4909069;"reference produit 1"
4909070;"reference produit 1"
4909071;"reference produit 1"
4909072;"reference produit 1"
4909073;"reference produit 1"
4909074;"reference produit 1"
4909074;"reference produit 2"
4909075;"reference produit 1"
4909076;"reference produit 1"
4909077;"reference produit 1"
4909078;"reference produit 1"
4909079;"reference produit 1"
4909080;"reference produit 1"
4909081;"reference produit 1"
4909082;"reference produit 1"
4909083;"reference produit 1"
4909084;"reference produit 1"
4909085;"reference produit 1"
4909086;"reference produit 1"
4909087;"reference produit 1"
4909088;"reference produit 1"
4909089;"reference produit 1"
4909090;"reference produit 1"
4909091;"reference produit 1"
4909092;"reference produit 1"
4909093;"reference produit 1"
4909094;"reference produit 1"
4909095;"reference produit 1"
4909096;"reference produit 1"
4909097;"reference produit 1"
4909098;"reference produit 1"
4909099;"reference produit 1"
4909100;"reference produit 1"
4909101;"reference produit 1"
4909102;"reference produit 1"
4909103;"reference produit 1"
4909104;"reference produit 1"
4909105;"reference produit 1"
4909106;"reference produit 1"
4909107;"reference produit 1"
4909108;"reference produit 1"
4909109;"reference produit 1"
4909110;"reference produit 1"
4909111;"reference produit 1"
4909112;"reference produit 1"
4909113;"reference produit 1"
4909114;"reference produit 1"
4909115;"reference produit 1"
4909116;"reference produit 1"
4909117;"reference produit 1"
4909118;"reference produit 1"
4909119;"reference produit 1"
4909120;"reference produit 1"
4909121;"reference produit 1"
4909122;"reference produit 1"
